lemma,cl
region/NOUN,6010
register/NOUN,6011
registrar/NOUN,6012
registration/NOUN,6013
registry/NOUN,6014
regress/NOUN,6015
regret/NOUN,6016
regular/NOUN,6017
regularity/NOUN,6018
regulation/NOUN,6019
regulator/NOUN,6020
reign/NOUN,6021
rein/NOUN,6022
reinforcement/NOUN,6023
reintroduction/NOUN,6024
reiteration/NOUN,6025
rejection/NOUN,6026
relapse/NOUN,6027
relatedness/NOUN,6028
relation/NOUN,6029
relationship/NOUN,6030
relative/NOUN,6031
relaxation/NOUN,6032
release/NOUN,6033
relevance/NOUN,6034
reliability/NOUN,6035
reliance/NOUN,6036
relic/NOUN,6037
relief/NOUN,6038
religion/NOUN,6039
reluctance/NOUN,6040
remain/NOUN,6041
remainder/NOUN,6042
remains/NOUN,6043
remark/NOUN,6044
remedy/NOUN,6045
reminder/NOUN,6046
reminiscent/NOUN,6047
remission/NOUN,6048
remnant/NOUN,6049
remodel/NOUN,6050
remodeling/NOUN,6051
remodelling/NOUN,6052
removal/NOUN,6053
remove/NOUN,6054
remuneration/NOUN,6055
renaissance/NOUN,6056
rendering/NOUN,6057
renewable/NOUN,6058
renewal/NOUN,6059
renminbi/NOUN,6060
renovation/NOUN,6061
rent/NOUN,6062
rental/NOUN,6063
reopening/NOUN,6064
reorganisation/NOUN,6065
reorganization/NOUN,6066
rep/NOUN,6067
repair/NOUN,6068
repeal/NOUN,6069
repeat/NOUN,6070
repellent/NOUN,6071
repercussion/NOUN,6072
repetition/NOUN,6073
replacement/NOUN,6074
replay/NOUN,6075
replica/NOUN,6076
replication/NOUN,6077
reply/NOUN,6078
report/NOUN,6079
reporter/NOUN,6080
reporting/NOUN,6081
repose/NOUN,6082
repository/NOUN,6083
representation/NOUN,6084
representative/NOUN,6085
repression/NOUN,6086
reprieve/NOUN,6087
reprimand/NOUN,6088
reprint/NOUN,6089
reprisal/NOUN,6090
reproducibility/NOUN,6091
reproduction/NOUN,6092
reptile/NOUN,6093
republic/NOUN,6094
republican/NOUN,6095
republicanism/NOUN,6096
repudiation/NOUN,6097
reputation/NOUN,6098
repute/NOUN,6099
request/NOUN,6100
requirement/NOUN,6101
requisite/NOUN,6102
resale/NOUN,6103
rescue/NOUN,6104
research/NOUN,6105
researcher/NOUN,6106
resemblance/NOUN,6107
resentment/NOUN,6108
reservation/NOUN,6109
reserve/NOUN,6110
reservoir/NOUN,6111
residence/NOUN,6112
residency/NOUN,6113
resident/NOUN,6114
resignation/NOUN,6115
resilience/NOUN,6116
resin/NOUN,6117
resistance/NOUN,6118
resolution/NOUN,6119
resolve/NOUN,6120
resolver/NOUN,6121
resort/NOUN,6122
resource/NOUN,6123
respect/NOUN,6124
respectability/NOUN,6125
respects/NOUN,6126
respondent/NOUN,6127
response/NOUN,6128
responsibility/NOUN,6129
responsiveness/NOUN,6130
rest/NOUN,6131
restaurant/NOUN,6132
restaurateur/NOUN,6133
resting/NOUN,6134
restoration/NOUN,6135
restriction/NOUN,6136
restructuring/NOUN,6137
result/NOUN,6138
resume/NOUN,6139
resumption/NOUN,6140
resupply/NOUN,6141
resurrection/NOUN,6142
retail/NOUN,6143
retailer/NOUN,6144
retaliation/NOUN,6145
retardation/NOUN,6146
retention/NOUN,6147
retiree/NOUN,6148
retirement/NOUN,6149
retraction/NOUN,6150
retransmission/NOUN,6151
retreat/NOUN,6152
retrial/NOUN,6153
retriever/NOUN,6154
return/NOUN,6155
returnee/NOUN,6156
reuse/NOUN,6157
revelation/NOUN,6158
revenge/NOUN,6159
revenue/NOUN,6160
reverence/NOUN,6161
reverie/NOUN,6162
reversal/NOUN,6163
reverse/NOUN,6164
reversion/NOUN,6165
review/NOUN,6166
reviewer/NOUN,6167
revision/NOUN,6168
revisionist/NOUN,6169
revitalization/NOUN,6170
revival/NOUN,6171
revocation/NOUN,6172
revolt/NOUN,6173
revolution/NOUN,6174
revolutionary/NOUN,6175
revue/NOUN,6176
reward/NOUN,6177
rhetoric/NOUN,6178
rhino/NOUN,6179
rhythm/NOUN,6180
rib/NOUN,6181
ribbon/NOUN,6182
rice/NOUN,6183
rich/NOUN,6184
riddle/NOUN,6185
ride/NOUN,6186
rider/NOUN,6187
ridicule/NOUN,6188
riding/NOUN,6189
rifle/NOUN,6190
rift/NOUN,6191
rig/NOUN,6192
rigger/NOUN,6193
right/NOUN,6194
righteousness/NOUN,6195
rights/NOUN,6196
rigor/NOUN,6197
rim/NOUN,6198
ring/NOUN,6199
riot/NOUN,6200
rip/NOUN,6201
ripple/NOUN,6202
rise/NOUN,6203
rising/NOUN,6204
risk/NOUN,6205
rite/NOUN,6206
ritual/NOUN,6207
rival/NOUN,6208
rivalry/NOUN,6209
river/NOUN,6210
roach/NOUN,6211
road/NOUN,6212
roadside/NOUN,6213
roadway/NOUN,6214
roar/NOUN,6215
robber/NOUN,6216
robbery/NOUN,6217
robe/NOUN,6218
robot/NOUN,6219
rock/NOUN,6220
rocket/NOUN,6221
rod/NOUN,6222
rode/NOUN,6223
rodent/NOUN,6224
rogue/NOUN,6225
role/NOUN,6226
roll/NOUN,6227
rom/NOUN,6228
roman/NOUN,6229
romance/NOUN,6230
romantic/NOUN,6231
romanticism/NOUN,6232
roof/NOUN,6233
roofing/NOUN,6234
rooftop/NOUN,6235
room/NOUN,6236
rooster/NOUN,6237
root/NOUN,6238
rope/NOUN,6239
rose/NOUN,6240
rosette/NOUN,6241
roster/NOUN,6242
rot/NOUN,6243
rotation/NOUN,6244
rote/NOUN,6245
rotting/NOUN,6246
rouge/NOUN,6247
round/NOUN,6248
rout/NOUN,6249
route/NOUN,6250
routine/NOUN,6251
rov/NOUN,6252
row/NOUN,6253
royalist/NOUN,6254
royalty/NOUN,6255
rp/NOUN,6256
rubber/NOUN,6257
rubbish/NOUN,6258
rubble/NOUN,6259
rudder/NOUN,6260
rudeness/NOUN,6261
rue/NOUN,6262
rug/NOUN,6263
rugby/NOUN,6264
ruin/NOUN,6265
rule/NOUN,6266
ruler/NOUN,6267
ruling/NOUN,6268
rum/NOUN,6269
rumble/NOUN,6270
rumor/NOUN,6271
rumour/NOUN,6272
rump/NOUN,6273
run/NOUN,6274
runner/NOUN,6275
running/NOUN,6276
runoff/NOUN,6277
runtime/NOUN,6278
runway/NOUN,6279
rush/NOUN,6280
russian/NOUN,6281
s/NOUN,6282
saber/NOUN,6283
saboteur/NOUN,6284
sabre/NOUN,6285
sack/NOUN,6286
sacking/NOUN,6287
sacrifice/NOUN,6288
saddle/NOUN,6289
sadist/NOUN,6290
sadness/NOUN,6291
safeguard/NOUN,6292
safety/NOUN,6293
saga/NOUN,6294
sage/NOUN,6295
sail/NOUN,6296
sailing/NOUN,6297
sailor/NOUN,6298
saint/NOUN,6299
sake/NOUN,6300
salad/NOUN,6301
salary/NOUN,6302
sale/NOUN,6303
sales/NOUN,6304
salesman/NOUN,6305
salespeople/NOUN,6306
salesperson/NOUN,6307
saliva/NOUN,6308
salmon/NOUN,6309
salon/NOUN,6310
saloon/NOUN,6311
salsa/NOUN,6312
salt/NOUN,6313
saltwater/NOUN,6314
salvage/NOUN,6315
salvation/NOUN,6316
sample/NOUN,6317
sampler/NOUN,6318
sampling/NOUN,6319
sanction/NOUN,6320
sanctuary/NOUN,6321
sand/NOUN,6322
sandal/NOUN,6323
sandalwood/NOUN,6324
sandbank/NOUN,6325
sandbox/NOUN,6326
sandwich/NOUN,6327
sanitation/NOUN,6328
sap/NOUN,6329
sapling/NOUN,6330
sarcasm/NOUN,6331
sardine/NOUN,6332
sashimi/NOUN,6333
satay/NOUN,6334
satellite/NOUN,6335
satin/NOUN,6336
satire/NOUN,6337
satisfaction/NOUN,6338
sauce/NOUN,6339
sausage/NOUN,6340
savage/NOUN,6341
savagery/NOUN,6342
save/NOUN,6343
saving/NOUN,6344
savings/NOUN,6345
saviour/NOUN,6346
saw/NOUN,6347
sawdust/NOUN,6348
say/NOUN,6349
saying/NOUN,6350
scale/NOUN,6351
scallop/NOUN,6352
scam/NOUN,6353
scan/NOUN,6354
scandal/NOUN,6355
scanning/NOUN,6356
scar/NOUN,6357
scare/NOUN,6358
scarf/NOUN,6359
scarring/NOUN,6360
scatter/NOUN,6361
scenario/NOUN,6362
scene/NOUN,6363
scenery/NOUN,6364
scent/NOUN,6365
schedule/NOUN,6366
scheduling/NOUN,6367
schema/NOUN,6368
scheme/NOUN,6369
scholar/NOUN,6370
scholarship/NOUN,6371
school/NOUN,6372
schoolboy/NOUN,6373
schoolchild/NOUN,6374
schoolgirl/NOUN,6375
schooling/NOUN,6376
schoolmaster/NOUN,6377
schoolmate/NOUN,6378
schoolroom/NOUN,6379
schoolteacher/NOUN,6380
science/NOUN,6381
scientist/NOUN,6382
scientology/NOUN,6383
scissors/NOUN,6384
scoop/NOUN,6385
scope/NOUN,6386
score/NOUN,6387
scoring/NOUN,6388
scorn/NOUN,6389
scorpion/NOUN,6390
scramble/NOUN,6391
scrambler/NOUN,6392
scrap/NOUN,6393
scratch/NOUN,6394
scratching/NOUN,6395
scrawl/NOUN,6396
scream/NOUN,6397
screen/NOUN,6398
screening/NOUN,6399
screenplay/NOUN,6400
screenshot/NOUN,6401
screenwriter/NOUN,6402
screw/NOUN,6403
scribble/NOUN,6404
script/NOUN,6405
scrub/NOUN,6406
scrutiny/NOUN,6407
scuba/NOUN,6408
scuffle/NOUN,6409
sculpting/NOUN,6410
sculptor/NOUN,6411
sculpture/NOUN,6412
scum/NOUN,6413
sea/NOUN,6414
seafood/NOUN,6415
seal/NOUN,6416
seam/NOUN,6417
seaman/NOUN,6418
seamstress/NOUN,6419
seaplane/NOUN,6420
seaport/NOUN,6421
search/NOUN,6422
searching/NOUN,6423
seas/NOUN,6424
season/NOUN,6425
seasoning/NOUN,6426
seat/NOUN,6427
seating/NOUN,6428
seaweed/NOUN,6429
secession/NOUN,6430
secessionist/NOUN,6431
seclusion/NOUN,6432
second/NOUN,6433
secondary/NOUN,6434
seconds/NOUN,6435
secrecy/NOUN,6436
secret/NOUN,6437
secretary/NOUN,6438
secretion/NOUN,6439
sect/NOUN,6440
section/NOUN,6441
sector/NOUN,6442
security/NOUN,6443
seduction/NOUN,6444
see/NOUN,6445
seed/NOUN,6446
seeds/NOUN,6447
seeker/NOUN,6448
segment/NOUN,6449
seizure/NOUN,6450
selection/NOUN,6451
self/NOUN,6452
self-expression/NOUN,6453
self-government/NOUN,6454
seller/NOUN,6455
selling/NOUN,6456
semantics/NOUN,6457
semester/NOUN,6458
semicolon/NOUN,6459
seminar/NOUN,6460
senate/NOUN,6461
senator/NOUN,6462
send/NOUN,6463
sender/NOUN,6464
senior/NOUN,6465
sensation/NOUN,6466
sense/NOUN,6467
sensitivity/NOUN,6468
sensor/NOUN,6469
sensuality/NOUN,6470
sentence/NOUN,6471
sentencing/NOUN,6472
sentiment/NOUN,6473
sentimentality/NOUN,6474
sentry/NOUN,6475
separation/NOUN,6476
separatist/NOUN,6477
sepulcher/NOUN,6478
sepulchre/NOUN,6479
sequence/NOUN,6480
sergeant/NOUN,6481
serial/NOUN,6482
series/NOUN,6483
seriousness/NOUN,6484
sermon/NOUN,6485
serpent/NOUN,6486
servant/NOUN,6487
server/NOUN,6488
service/NOUN,6489
services/NOUN,6490
servicing/NOUN,6491
serving/NOUN,6492
servitude/NOUN,6493
sesame/NOUN,6494
session/NOUN,6495
set/NOUN,6496
setback/NOUN,6497
setting/NOUN,6498
settle/NOUN,6499
settlement/NOUN,6500
settler/NOUN,6501
setup/NOUN,6502
seventy/NOUN,6503
severity/NOUN,6504
sewage/NOUN,6505
sewer/NOUN,6506
sex/NOUN,6507
sexuality/NOUN,6508
shabbat/NOUN,6509
shade/NOUN,6510
shadow/NOUN,6511
shaft/NOUN,6512
shake/NOUN,6513
shaker/NOUN,6514
shallow/NOUN,6515
sham/NOUN,6516
shame/NOUN,6517
shampoo/NOUN,6518
shamrock/NOUN,6519
shank/NOUN,6520
shanty/NOUN,6521
shape/NOUN,6522
shaper/NOUN,6523
shard/NOUN,6524
share/NOUN,6525
sharer/NOUN,6526
sharing/NOUN,6527
shark/NOUN,6528
shave/NOUN,6529
shed/NOUN,6530
shedding/NOUN,6531
sheep/NOUN,6532
sheet/NOUN,6533
sheik/NOUN,6534
sheikh/NOUN,6535
shelf/NOUN,6536
shell/NOUN,6537
shelter/NOUN,6538
shepherd/NOUN,6539
sheriff/NOUN,6540
shield/NOUN,6541
shift/NOUN,6542
shifting/NOUN,6543
shin/NOUN,6544
shine/NOUN,6545
ship/NOUN,6546
shipbuilding/NOUN,6547
shipment/NOUN,6548
shipping/NOUN,6549
shipwreck/NOUN,6550
shipyard/NOUN,6551
shirt/NOUN,6552
shit/NOUN,6553
shock/NOUN,6554
shockwave/NOUN,6555
shoe/NOUN,6556
shoot/NOUN,6557
shooting/NOUN,6558
shop/NOUN,6559
shopkeeper/NOUN,6560
shopper/NOUN,6561
shopping/NOUN,6562
shore/NOUN,6563
short/NOUN,6564
shortage/NOUN,6565
shortcoming/NOUN,6566
shortcut/NOUN,6567
shortfall/NOUN,6568
shorthand/NOUN,6569
shorts/NOUN,6570
shortstop/NOUN,6571
shot/NOUN,6572
shotgun/NOUN,6573
shoulder/NOUN,6574
shouting/NOUN,6575
shovel/NOUN,6576
show/NOUN,6577
showdown/NOUN,6578
shower/NOUN,6579
showgirl/NOUN,6580
showroom/NOUN,6581
shrew/NOUN,6582
shrewdness/NOUN,6583
shriek/NOUN,6584
shrimp/NOUN,6585
shrine/NOUN,6586
shrink/NOUN,6587
shroud/NOUN,6588
shrub/NOUN,6589
shu/NOUN,6590
shuffle/NOUN,6591
shutter/NOUN,6592
shuttle/NOUN,6593
shyness/NOUN,6594
si/NOUN,6595
siamese/NOUN,6596
sick/NOUN,6597
sickness/NOUN,6598
side/NOUN,6599
sideline/NOUN,6600
sidelock/NOUN,6601
sidewalk/NOUN,6602
siding/NOUN,6603
siege/NOUN,6604
sieve/NOUN,6605
sight/NOUN,6606
sightseeing/NOUN,6607
sigma/NOUN,6608
sign/NOUN,6609
signage/NOUN,6610
signal/NOUN,6611
signatory/NOUN,6612
signature/NOUN,6613
signer/NOUN,6614
significance/NOUN,6615
signing/NOUN,6616
silence/NOUN,6617
silica/NOUN,6618
silicon/NOUN,6619
silk/NOUN,6620
sill/NOUN,6621
silt/NOUN,6622
silver/NOUN,6623
silverware/NOUN,6624
similarity/NOUN,6625
simile/NOUN,6626
simplicity/NOUN,6627
simplification/NOUN,6628
simulation/NOUN,6629
simulator/NOUN,6630
sin/NOUN,6631
sincerity/NOUN,6632
singer/NOUN,6633
singer-songwriter/NOUN,6634
singing/NOUN,6635
single/NOUN,6636
singles/NOUN,6637
sink/NOUN,6638
sinking/NOUN,6639
sir/NOUN,6640
sirloin/NOUN,6641
sister/NOUN,6642
sit/NOUN,6643
sitcom/NOUN,6644
site/NOUN,6645
sitting/NOUN,6646
situation/NOUN,6647
sixth/NOUN,6648
sixty/NOUN,6649
size/NOUN,6650
sj/NOUN,6651
skater/NOUN,6652
skerry/NOUN,6653
sketchbook/NOUN,6654
ski/NOUN,6655
skill/NOUN,6656
skin/NOUN,6657
skip/NOUN,6658
skipper/NOUN,6659
skirmish/NOUN,6660
skirt/NOUN,6661
skull/NOUN,6662
sky/NOUN,6663
skydiver/NOUN,6664
skylight/NOUN,6665
skyline/NOUN,6666
skytrain/NOUN,6667
slab/NOUN,6668
slag/NOUN,6669
slam/NOUN,6670
slang/NOUN,6671
slap/NOUN,6672
slapstick/NOUN,6673
slat/NOUN,6674
slate/NOUN,6675
slave/NOUN,6676
slavery/NOUN,6677
slayer/NOUN,6678
sledge/NOUN,6679
sleep/NOUN,6680
sleeper/NOUN,6681
sleeping/NOUN,6682
sleeve/NOUN,6683
slice/NOUN,6684
slide/NOUN,6685
slime/NOUN,6686
slip/NOUN,6687
slipper/NOUN,6688
sliver/NOUN,6689
slogan/NOUN,6690
slope/NOUN,6691
slot/NOUN,6692
slowdown/NOUN,6693
sludge/NOUN,6694
slug/NOUN,6695
slum/NOUN,6696
smartphone/NOUN,6697
sme/NOUN,6698
smear/NOUN,6699
smell/NOUN,6700
smile/NOUN,6701
smirk/NOUN,6702
smithy/NOUN,6703
smock/NOUN,6704
smog/NOUN,6705
smoke/NOUN,6706
smokehouse/NOUN,6707
smoker/NOUN,6708
smoking/NOUN,6709
sms/NOUN,6710
smuggling/NOUN,6711
snack/NOUN,6712
snail/NOUN,6713
snake/NOUN,6714
snap/NOUN,6715
snapshot/NOUN,6716
sneaker/NOUN,6717
sniper/NOUN,6718
snippet/NOUN,6719
snow/NOUN,6720
snowstorm/NOUN,6721
snub/NOUN,6722
soaking/NOUN,6723
soap/NOUN,6724
sobriety/NOUN,6725
sobriquet/NOUN,6726
soccer/NOUN,6727
socialism/NOUN,6728
socialist/NOUN,6729
socialization/NOUN,6730
society/NOUN,6731
sociologist/NOUN,6732
sock/NOUN,6733
soda/NOUN,6734
sodium/NOUN,6735
sofa/NOUN,6736
softball/NOUN,6737
software/NOUN,6738
soil/NOUN,6739
solace/NOUN,6740
soldier/NOUN,6741
sole/NOUN,6742
solemnity/NOUN,6743
solicitation/NOUN,6744
solid/NOUN,6745
solidarity/NOUN,6746
soliloquy/NOUN,6747
solitude/NOUN,6748
solo/NOUN,6749
solstice/NOUN,6750
solution/NOUN,6751
solvency/NOUN,6752
solving/NOUN,6753
someone/NOUN,6754
someplace/NOUN,6755
something/NOUN,6756
somewhere/NOUN,6757
sommelier/NOUN,6758
son/NOUN,6759
song/NOUN,6760
songbook/NOUN,6761
songwriter/NOUN,6762
songwriting/NOUN,6763
sonnet/NOUN,6764
soot/NOUN,6765
sophistication/NOUN,6766
sophomore/NOUN,6767
soprano/NOUN,6768
sorcerer/NOUN,6769
sorghum/NOUN,6770
sorrow/NOUN,6771
sort/NOUN,6772
soul/NOUN,6773
sound/NOUN,6774
soup/NOUN,6775
source/NOUN,6776
sourcing/NOUN,6777
south/NOUN,6778
southeast/NOUN,6779
southwest/NOUN,6780
souvenir/NOUN,6781
sovereignty/NOUN,6782
soviet/NOUN,6783
soy/NOUN,6784
soybean/NOUN,6785
sp/NOUN,6786
spa/NOUN,6787
space/NOUN,6788
spacecraft/NOUN,6789
spaceflight/NOUN,6790
spacewalk/NOUN,6791
spaghetti/NOUN,6792
spam/NOUN,6793
span/NOUN,6794
spare/NOUN,6795
spark/NOUN,6796
spasm/NOUN,6797
spawn/NOUN,6798
spawning/NOUN,6799
speak/NOUN,6800
speaker/NOUN,6801
spear/NOUN,6802
special/NOUN,6803
specialist/NOUN,6804
specialty/NOUN,6805
specie/NOUN,6806
species/NOUN,6807
specification/NOUN,6808
specifics/NOUN,6809
specimen/NOUN,6810
speck/NOUN,6811
spectacle/NOUN,6812
spectator/NOUN,6813
spectrophotometer/NOUN,6814
spectrum/NOUN,6815
speculation/NOUN,6816
speech/NOUN,6817
speed/NOUN,6818
spell/NOUN,6819
spelling/NOUN,6820
spend/NOUN,6821
spending/NOUN,6822
sphere/NOUN,6823
spice/NOUN,6824
spider/NOUN,6825
spiel/NOUN,6826
spike/NOUN,6827
spin/NOUN,6828
spinach/NOUN,6829
spine/NOUN,6830
spinning/NOUN,6831
spinoff/NOUN,6832
spiral/NOUN,6833
spire/NOUN,6834
spirit/NOUN,6835
spirituality/NOUN,6836
spit/NOUN,6837
spite/NOUN,6838
splash/NOUN,6839
splendour/NOUN,6840
split/NOUN,6841
splitter/NOUN,6842
spoilage/NOUN,6843
spoiler/NOUN,6844
spokesman/NOUN,6845
spokesperson/NOUN,6846
spokeswoman/NOUN,6847
sponge/NOUN,6848
sponsorship/NOUN,6849
spontaneity/NOUN,6850
spool/NOUN,6851
spoon/NOUN,6852
spore/NOUN,6853
sport/NOUN,6854
sporting/NOUN,6855
spot/NOUN,6856
spotlight/NOUN,6857
spouse/NOUN,6858
sprawl/NOUN,6859
spray/NOUN,6860
spraying/NOUN,6861
spread/NOUN,6862
spreadsheet/NOUN,6863
spree/NOUN,6864
spring/NOUN,6865
sprite/NOUN,6866
sprout/NOUN,6867
spur/NOUN,6868
spurt/NOUN,6869
spy/NOUN,6870
spying/NOUN,6871
sql/NOUN,6872
squad/NOUN,6873
squadron/NOUN,6874
square/NOUN,6875
squeak/NOUN,6876
squeal/NOUN,6877
squeeze/NOUN,6878
squire/NOUN,6879
sr/NOUN,6880
sri/NOUN,6881
ss/NOUN,6882
ssd/NOUN,6883
st./NOUN,6884
stability/NOUN,6885
stabilization/NOUN,6886
stable/NOUN,6887
staccato/NOUN,6888
stack/NOUN,6889
stadium/NOUN,6890
staff/NOUN,6891
stage/NOUN,6892
staging/NOUN,6893
stain/NOUN,6894
stair/NOUN,6895
staircase/NOUN,6896
stake/NOUN,6897
stakeholder/NOUN,6898
stalk/NOUN,6899
stall/NOUN,6900
stallion/NOUN,6901
stamina/NOUN,6902
stamp/NOUN,6903
stance/NOUN,6904
stand/NOUN,6905
standard/NOUN,6906
standardisation/NOUN,6907
standardization/NOUN,6908
standing/NOUN,6909
standpoint/NOUN,6910
standstill/NOUN,6911
stanza/NOUN,6912
staple/NOUN,6913
star/NOUN,6914
starch/NOUN,6915
stardom/NOUN,6916
stare/NOUN,6917
starfighter/NOUN,6918
starfish/NOUN,6919
start/NOUN,6920
starter/NOUN,6921
starting/NOUN,6922
startup/NOUN,6923
starvation/NOUN,6924
state/NOUN,6925
statehood/NOUN,6926
statement/NOUN,6927
static/NOUN,6928
station/NOUN,6929
stationery/NOUN,6930
statistic/NOUN,6931
statistician/NOUN,6932
statistics/NOUN,6933
statue/NOUN,6934
statuette/NOUN,6935
stature/NOUN,6936
status/NOUN,6937
statute/NOUN,6938
stave/NOUN,6939
stay/NOUN,6940
steak/NOUN,6941
steakhouse/NOUN,6942
steam/NOUN,6943
steamboat/NOUN,6944
steamer/NOUN,6945
steel/NOUN,6946
steer/NOUN,6947
steering/NOUN,6948
stem/NOUN,6949
stench/NOUN,6950
stenosis/NOUN,6951
step/NOUN,6952
stereo/NOUN,6953
stereotype/NOUN,6954
sterling/NOUN,6955
stethoscope/NOUN,6956
steward/NOUN,6957
stewardess/NOUN,6958
stick/NOUN,6959
sticker/NOUN,6960
stillness/NOUN,6961
stimulant/NOUN,6962
stimulus/NOUN,6963
stink/NOUN,6964
stint/NOUN,6965
stipend/NOUN,6966
stipulation/NOUN,6967
stir/NOUN,6968
stirrup/NOUN,6969
stock/NOUN,6970
stockholder/NOUN,6971
stocking/NOUN,6972
stockings/NOUN,6973
stockpile/NOUN,6974
stomach/NOUN,6975
stone/NOUN,6976
stonework/NOUN,6977
stooge/NOUN,6978
stool/NOUN,6979
stop/NOUN,6980
storage/NOUN,6981
store/NOUN,6982
storefront/NOUN,6983
storey/NOUN,6984
storm/NOUN,6985
story/NOUN,6986
storyboard/NOUN,6987
storybook/NOUN,6988
stove/NOUN,6989
strain/NOUN,6990
strait/NOUN,6991
strand/NOUN,6992
stranger/NOUN,6993
stranglehold/NOUN,6994
strap/NOUN,6995
stratagem/NOUN,6996
strategy/NOUN,6997
stratification/NOUN,6998
stratosphere/NOUN,6999
straw/NOUN,7000
strawberry/NOUN,7001
streak/NOUN,7002
stream/NOUN,7003
streaming/NOUN,7004
street/NOUN,7005
strength/NOUN,7006
stress/NOUN,7007
stretch/NOUN,7008
stricture/NOUN,7009
stride/NOUN,7010
strife/NOUN,7011
strike/NOUN,7012
striking/NOUN,7013
string/NOUN,7014
strip/NOUN,7015
stripe/NOUN,7016
stripper/NOUN,7017
strobe/NOUN,7018
stroke/NOUN,7019
stroll/NOUN,7020
stronghold/NOUN,7021
structuralism/NOUN,7022
structure/NOUN,7023
structuring/NOUN,7024
struggle/NOUN,7025
stub/NOUN,7026
stubbornness/NOUN,7027
student/NOUN,7028
studio/NOUN,7029
study/NOUN,7030
stuff/NOUN,7031
stump/NOUN,7032
stunt/NOUN,7033
stupidity/NOUN,7034
sturdy/NOUN,7035
style/NOUN,7036
stylist/NOUN,7037
sub/NOUN,7038
sub-culture/NOUN,7039
sub-division/NOUN,7040
subcontinent/NOUN,7041
subduction/NOUN,7042
subject/NOUN,7043
submarine/NOUN,7044
submission/NOUN,7045
subpoena/NOUN,7046
subscriber/NOUN,7047
subscription/NOUN,7048
subset/NOUN,7049
subsidiarity/NOUN,7050
subsidiary/NOUN,7051
subsidy/NOUN,7052
subsistence/NOUN,7053
substance/NOUN,7054
substantiation/NOUN,7055
substitute/NOUN,7056
substitution/NOUN,7057
substrate/NOUN,7058
subterfuge/NOUN,7059
suburb/NOUN,7060
subway/NOUN,7061
success/NOUN,7062
successor/NOUN,7063
suffering/NOUN,7064
suffix/NOUN,7065
suffrage/NOUN,7066
sugar/NOUN,7067
suggestion/NOUN,7068
suicide/NOUN,7069
suit/NOUN,7070
suitcase/NOUN,7071
suite/NOUN,7072
suitor/NOUN,7073
sulfate/NOUN,7074
sulfur/NOUN,7075
sulphur/NOUN,7076
sum/NOUN,7077
summary/NOUN,7078
summer/NOUN,7079
summit/NOUN,7080
sumo/NOUN,7081
sump/NOUN,7082
sun/NOUN,7083
sunflower/NOUN,7084
sunglass/NOUN,7085
sunlight/NOUN,7086
sunrise/NOUN,7087
sunscreen/NOUN,7088
sunset/NOUN,7089
sunshine/NOUN,7090
superhero/NOUN,7091
superintendent/NOUN,7092
superior/NOUN,7093
superiority/NOUN,7094
supermarket/NOUN,7095
superpower/NOUN,7096
superstar/NOUN,7097
superstition/NOUN,7098
superstore/NOUN,7099
supervision/NOUN,7100
supervisor/NOUN,7101
supper/NOUN,7102
supplement/NOUN,7103
supplementation/NOUN,7104
suppleness/NOUN,7105
supplier/NOUN,7106
supplies/NOUN,7107
supply/NOUN,7108
support/NOUN,7109
supporter/NOUN,7110
supposition/NOUN,7111
supremacy/NOUN,7112
surf/NOUN,7113
surface/NOUN,7114
surfing/NOUN,7115
surge/NOUN,7116
surgeon/NOUN,7117
surgery/NOUN,7118
surname/NOUN,7119
surplus/NOUN,7120
surprise/NOUN,7121
surrender/NOUN,7122
surroundings/NOUN,7123
surveillance/NOUN,7124
survey/NOUN,7125
survival/NOUN,7126
survivor/NOUN,7127
susceptibility/NOUN,7128
sushi/NOUN,7129
suspect/NOUN,7130
suspension/NOUN,7131
suspicion/NOUN,7132
sussex/NOUN,7133
sustainability/NOUN,7134
suv/NOUN,7135
suzerainty/NOUN,7136
swahili/NOUN,7137
swallow/NOUN,7138
swamp/NOUN,7139
swap/NOUN,7140
swarm/NOUN,7141
swath/NOUN,7142
sway/NOUN,7143
sweat/NOUN,7144
sweater/NOUN,7145
swede/NOUN,7146
swedish/NOUN,7147
sweep/NOUN,7148
sweeper/NOUN,7149
sweet/NOUN,7150
sweetheart/NOUN,7151
swell/NOUN,7152
swindle/NOUN,7153
swing/NOUN,7154
switch/NOUN,7155
switchboard/NOUN,7156
swivel/NOUN,7157
sword/NOUN,7158
swordsmanship/NOUN,7159
syllable/NOUN,7160
symbol/NOUN,7161
symbolism/NOUN,7162
symmetry/NOUN,7163
sympathizer/NOUN,7164
sympathy/NOUN,7165
symphony/NOUN,7166
symposium/NOUN,7167
symptom/NOUN,7168
synch/NOUN,7169
synchronicity/NOUN,7170
synchronization/NOUN,7171
synergy/NOUN,7172
syntax/NOUN,7173
synthesis/NOUN,7174
syrup/NOUN,7175
system/NOUN,7176
systems/NOUN,7177
t/NOUN,7178
t-shirt/NOUN,7179
t.v./NOUN,7180
t1/NOUN,7181
tab/NOUN,7182
tabby/NOUN,7183
table/NOUN,7184
tablespoon/NOUN,7185
tablet/NOUN,7186
tabletop/NOUN,7187
tabs/NOUN,7188
taco/NOUN,7189
tactic/NOUN,7190
tactics/NOUN,7191
tag/NOUN,7192
taiga/NOUN,7193
tail/NOUN,7194
tailor/NOUN,7195
